index,hit_ticks,miss_ticks
17286,100,1086
17287,102,1082
17288,96,1084
17289,100,1572
17290,96,1086
17291,102,1082
17292,100,1082
17293,98,1090
17294,100,1088
17295,102,1086
17296,98,1086
17297,98,1082
17298,98,1092
17299,102,1096
17300,98,1086
17301,98,1082
17302,100,1096
17303,102,1098
17304,100,1098
17305,102,1080
17306,100,1084
17307,102,1086
17308,98,1084
17309,100,1088
17310,98,1088
17311,102,1598
17312,100,1080
17313,100,1090
17314,102,1084
17315,98,1092
17316,100,1086
17317,98,1098
17318,100,1088
17319,102,1080
17320,98,1084
17321,102,1230
17322,98,1080
17323,98,1090
17324,100,1090
17325,102,1040
17326,98,1030
17327,98,1034
17328,100,1106
17329,96,1094
17330,98,990
17331,100,1090
17332,100,1170
17333,100,1084
17334,104,1088
17335,100,1092
17336,100,1424
17337,104,1088
17338,98,1086
17339,102,1034
17340,98,1092
17341,102,1106
17342,100,1090
17343,102,1086
17344,98,1086
17345,96,1086
17346,102,1090
17347,104,1092
17348,100,1028
17349,98,1056
17350,100,1090
17351,100,1032
17352,98,1086
17353,98,1098
17354,100,1088
17355,102,1092
17356,100,1084
17357,102,1542
17358,96,1090
17359,102,1086
17360,100,1092
17361,100,1094
17362,100,1088
17363,104,1092
17364,100,1090
17365,98,1086
17366,98,1096
17367,102,1094
17368,98,1092
17369,96,1090
17370,102,1086
17371,100,1094
17372,100,1086
17373,100,1086
17374,100,1620
17375,98,1098
17376,98,1086
17377,98,1092
17378,98,1092
17379,102,1086
17380,100,1086
17381,98,1102
17382,96,1098
17383,100,1088
17384,98,1092
17385,98,1092
17386,100,1092
17387,100,1086
17388,98,1098
17389,100,1090
17390,104,1080
17391,98,1092
17392,96,1096
17393,98,1086
17394,98,1548
17395,100,1086
17396,98,1086
17397,96,1086
17398,100,1092
17399,100,1092
17400,98,1084
17401,98,1094
17402,102,1080
17403,100,1096
17404,100,1082
17405,104,1092
17406,98,1092
17407,102,1086
17408,102,1090
17409,102,1096
17410,96,1100
17411,98,1092
17412,100,1088
17413,98,1086
17414,102,1092
17415,100,1626
17416,100,1090
17417,100,1092
17418,100,1096
17419,102,1088
17420,100,1090
17421,102,1086
17422,98,1086
17423,98,1088
17424,98,1086
17425,100,1086
17426,102,1086
17427,98,1092
17428,100,1090
17429,100,1088
17430,100,1086
17431,104,1092
17432,100,1090
17433,100,1094
17434,98,1092
17435,98,1082
17436,98,1084
17437,98,1080
17438,102,1566
17439,98,1092
17440,98,1086
17441,102,1092
17442,100,1094
17443,102,1090
17444,100,1092
17445,98,1094
17446,100,1086
17447,100,1092
17448,100,1086
17449,98,1098
17450,102,1098
17451,98,1086
17452,102,1092
17453,98,1088
17454,100,1096
17455,102,1096
17456,98,1096
17457,96,1092
17458,98,1090
17459,100,1638
17460,98,1106
17461,100,1084
17462,100,1082
17463,98,1090
17464,98,1088
17465,100,1088
17466,100,1086
17467,100,1090
17468,102,1096
17469,100,1090
17470,100,1094
17471,98,1092
17472,98,1098
17473,98,1092
17474,96,1098
17475,98,1098
17476,96,1094
17477,100,1086
17478,98,1098
17479,100,1084
17480,102,1086
17481,100,1612
17482,98,1098
17483,98,1088
17484,98,1092
17485,102,1092
17486,102,1100
17487,98,1084
17488,100,1094
17489,102,1090
17490,98,1092
17491,102,1092
17492,100,1102
17493,100,1084
17494,100,1092
17495,100,1088
17496,100,1092
17497,98,1088
17498,98,1094
17499,96,1092
17500,100,1100
17501,102,1082
17502,98,1098
17503,102,1548
17504,98,1080
17505,98,1092
17506,98,1092
17507,100,1092
17508,100,1088
17509,98,1086
17510,104,1098
17511,96,1084
17512,100,1086
17513,98,1086
17514,98,1092
17515,102,1082
17516,98,1092
17517,102,1088
17518,98,1086
17519,98,1082
17520,98,1096
17521,100,1086
17522,96,1086
17523,100,1082
17524,98,1096
17525,102,1606
17526,98,1098
17527,102,1080
17528,102,1098
17529,100,1092
17530,100,1088
17531,98,1086
17532,100,1092
17533,98,1082
17534,102,1084
17535,98,1092
17536,100,1088
17537,102,1088
17538,98,1094
17539,100,1086
17540,102,1090
17541,102,1086
17542,100,1092
17543,100,1088
17544,98,1622
17545,98,1086
17546,98,1090
17547,100,1096
17548,100,1084
17549,100,1086
17550,102,1088
17551,102,1096
17552,98,1080
17553,100,1088
17554,98,1092
17555,104,1086
17556,98,1090
17557,100,1088
17558,96,1082
17559,98,1086
17560,98,1096
17561,100,1086
17562,102,1092
17563,100,1088
17564,98,1086
17565,98,1088
17566,98,1564
17567,104,1092
17568,98,1088
17569,98,1078
17570,98,1094
17571,98,1086
17572,96,1086
17573,98,1086
17574,100,1094
17575,98,1098
17576,98,1098
17577,98,1092
17578,98,1088
17579,98,1086
17580,100,1090
17581,100,1084
17582,98,1098
17583,98,1084
17584,98,1092
17585,98,1086
17586,100,1090
17587,98,1088
17588,98,1616
17589,100,1094
17590,100,1090
17591,100,1088
17592,96,1080
17593,98,1092
17594,98,1084
17595,100,1092
17596,100,1092
17597,100,1086
17598,98,1092
17599,100,1088
17600,98,1088
17601,98,1086
17602,100,1092
17603,98,1090
17604,98,1090
17605,98,1086
17606,104,1088
17607,100,1090
17608,98,1084
17609,100,1086
17610,98,1572
17611,98,1090
17612,98,1084
17613,98,1090
17614,100,1090
17615,98,1086
17616,98,1082
17617,100,1090
17618,98,1092
17619,98,1094
17620,98,1082
17621,98,1098
17622,100,1086
17623,100,1082
17624,98,1098
17625,98,1100
17626,100,1086
17627,102,1086
17628,102,1088
17629,98,1086
17630,98,1094
17631,98,1102
17632,100,1644
17633,98,1090
17634,98,1092
17635,102,1084
17636,100,1096
17637,100,1080
17638,104,1086
17639,98,1094
17640,98,1090
17641,100,1096
17642,98,1098
17643,98,1092
17644,100,1092
17645,100,1092
17646,104,1086
17647,102,1090
17648,100,1080
17649,100,1092
17650,100,1086
17651,102,1088
17652,98,1098
17653,100,1100
17654,100,1098
17655,98,1548
17656,98,1086
17657,100,1092
17658,100,1086
17659,98,1080
17660,98,1098
17661,98,1084
17662,98,1082
17663,100,1086
17664,98,1098
17665,102,1096
17666,100,1088
17667,98,1092
17668,100,1086
17669,100,1096
17670,98,1082
17671,100,1086
17672,100,1080
17673,98,1088
17674,98,1090
17675,100,1088
17676,100,1082
17677,100,1576
17678,100,1088
17679,98,1092
17680,98,1084
17681,98,1088
17682,100,1092
17683,100,1096
17684,100,1086
17685,98,1088
17686,100,1084
17687,98,1094
17688,98,1090
17689,98,1086
17690,100,1090
17691,100,1092
17692,98,1086
17693,100,1098
17694,100,1084
17695,98,1092
17696,100,1094
17697,100,1092
17698,98,1080
17699,100,1578
17700,98,1090
17701,104,1088
17702,96,1082
17703,100,1090
17704,98,1086
17705,102,1088
17706,104,1086
17707,98,1092
17708,98,1088
17709,100,1086
17710,100,1092
17711,100,1088
17712,98,1082
17713,98,1094
17714,100,1088
17715,98,1094
17716,98,1098
17717,98,1098
17718,98,1088
17719,98,1086
17720,100,1092
17721,100,1594
17722,100,1086
17723,100,1086
17724,102,1082
17725,98,1096
17726,100,1090
17727,98,1086
17728,100,1090
17729,100,1096
17730,100,1080
17731,98,1100
17732,98,1086
17733,100,1078
17734,100,1086
17735,98,1084
17736,100,1092
17737,98,1088
17738,100,1088
17739,102,1088
17740,100,1096
17741,98,1092
17742,100,1086
17743,98,1086
17744,100,1572
17745,100,1090
17746,98,1086
17747,98,1086
17748,100,1092
17749,104,1090
17750,100,1090
17751,100,1092
17752,100,1080
17753,96,1092
17754,100,1082
17755,102,1090
17756,96,970
17757,100,1084
17758,98,1086
17759,98,1090
17760,100,1092
17761,98,1086
17762,100,1092
17763,100,1098
17764,100,1090
17765,100,1096
17766,96,1632
17767,100,1094
17768,98,1082
17769,100,1086
17770,98,1092
17771,98,1092
17772,100,1084
17773,100,1092
17774,100,1084
17775,98,1096
17776,98,1096
17777,100,1094
17778,98,1086
17779,100,1086
17780,100,1080
17781,98,1088
17782,98,1090
17783,100,1090
17784,100,1088
17785,98,1046
17786,96,1090
17787,98,1084
17788,100,1090
17789,98,1102
17790,98,1564
17791,98,1094
17792,100,1086
17793,100,1094
17794,98,1096
17795,102,1094
17796,100,1088
17797,100,1092
17798,100,1090
17799,98,1090
17800,98,1088
17801,102,1086
17802,98,940
17803,100,1100
17804,98,1088
17805,98,1086
17806,100,1092
17807,98,1098
17808,100,1086
17809,100,1092
17810,100,1092
17811,98,1630
17812,98,1088
17813,98,1086
17814,102,1086
17815,100,1090
17816,100,1080
17817,100,1092
17818,100,1098
17819,98,1098
17820,98,1084
17821,98,1092
17822,98,1086
17823,100,1086
17824,96,1080
17825,100,1080
17826,98,1090
17827,100,1084
17828,98,1088
17829,96,1094
17830,98,1088
17831,100,1086
17832,96,1086
17833,100,1600
17834,100,1106
17835,98,1098
17836,100,1082
17837,98,1080
17838,102,1092
17839,100,1092
17840,94,1082
17841,98,1090
17842,98,1092
17843,98,1086
17844,98,1082
17845,100,1088
17846,98,1090
17847,100,1090
17848,98,1086
17849,100,1086
17850,96,1082
17851,96,1084
17852,98,1086
17853,100,1090
17854,96,1092
17855,100,1600
17856,100,1086
17857,98,1088
17858,100,1082
17859,98,1086
17860,98,1090
17861,96,1086
17862,98,1084
17863,98,1088
17864,98,1088
17865,98,1086
17866,98,1086
17867,98,1092
17868,102,1086
17869,98,1082
17870,100,1088
17871,100,1092
17872,98,1082
17873,100,1092
17874,100,1102
17875,98,1090
17876,98,1096
17877,98,1088
17878,98,1552
17879,100,1082
17880,98,1086
17881,102,1086
17882,100,1088
17883,100,1090
17884,98,1084
17885,98,1102
17886,100,1110
17887,102,1092
17888,98,1092
17889,100,1090
17890,100,1086
17891,98,1086
17892,98,1098
17893,100,1088
17894,100,1080
17895,100,1088
17896,100,1094
17897,100,1086
17898,100,1080
17899,100,1086
17900,100,1644
17901,100,1086
17902,96,1092
17903,98,1086
17904,96,1086
17905,96,1088
17906,100,1092
17907,100,1092
17908,100,1082
17909,98,1090
17910,98,1088
17911,98,1096
17912,100,1084
17913,102,1092
17914,98,1090
17915,96,1096
17916,100,1080
17917,98,1096
17918,100,1086
17919,100,1082
17920,98,1080
17921,100,1094
17922,100,1080
17923,98,1562
17924,98,1092
17925,98,1088
17926,98,1090
17927,100,1090
17928,98,1086
17929,98,1080
17930,98,1092
17931,98,1092
17932,100,1090
17933,100,1090
17934,102,1084
17935,96,1082
17936,100,1082
17937,98,1084
17938,98,1086
17939,98,1082
17940,102,1086
17941,98,1156
17942,104,1086
17943,96,1090
17944,98,1086
17945,98,1618
17946,100,1092
17947,100,1086
17948,104,1086
17949,104,1088
17950,98,1094
17951,100,1090
17952,100,1090
17953,100,1086
17954,100,1080
17955,98,1086
17956,106,1100
17957,98,1086
17958,100,1090
17959,98,1092
17960,100,1092
17961,100,1092
17962,100,1094
17963,98,1098
17964,96,1098
17965,100,1092
17966,98,1098
17967,96,1614
17968,94,1080
17969,100,1088
17970,100,1084
17971,102,1096
17972,98,1086
17973,98,1084
17974,96,1086
17975,98,1098
17976,100,1092
17977,98,1088
17978,100,1090
17979,98,1094
17980,98,1086
17981,100,1086
17982,98,1088
17983,98,1092
17984,98,1088
17985,100,1082
17986,98,1090
17987,100,1094
17988,100,1094
17989,98,1554
17990,100,1084
17991,98,1088
17992,100,1086
17993,100,1088
17994,96,1084
17995,98,1090
17996,100,1086
17997,98,1088
17998,98,1086
17999,98,1090
18000,98,1088
18001,100,1076
18002,98,1086
18003,98,1090
18004,100,1092
18005,100,1094
18006,104,1086
18007,100,1088
18008,100,1094
18009,98,1094
18010,104,1086
18011,100,1610
18012,100,1082
18013,100,1080
18014,98,1080
18015,102,1088
18016,96,1086
18017,100,1088
18018,100,1086
18019,98,1094
18020,98,1088
18021,100,1092
18022,100,1092
18023,100,1090
18024,102,1092
18025,100,1092
18026,100,1080
18027,104,1098
18028,100,1086
18029,100,1088
18030,100,1084
18031,100,1090
18032,98,1098
18033,98,1632
18034,100,1116
18035,98,1092
18036,98,1086
18037,98,1096
18038,100,1082
18039,100,1092
18040,100,1082
18041,98,1086
18042,98,1094
18043,98,1094
18044,98,1086
18045,98,1092
18046,98,1088
18047,96,1098
18048,98,1080
18049,102,1098
18050,98,1084
18051,98,1086
18052,96,1090
18053,98,1092
18054,100,1084
18055,98,1626
18056,100,1092
18057,100,1082
18058,98,1082
18059,100,1086
18060,98,1092
18061,100,1082
18062,98,1086
18063,100,1098
18064,96,1086
18065,98,1098
18066,100,1092
18067,98,1092
18068,100,1086
18069,100,1090
18070,98,1090
18071,98,1090
18072,100,1086
18073,100,1086
18074,98,1090
18075,98,1092
18076,100,1088
18077,98,1086
18078,100,1580
18079,98,1088
18080,98,1082
18081,100,1092
18082,98,1080
18083,98,1094
18084,98,1086
18085,100,1086
18086,100,1088
18087,98,1090
18088,98,1102
18089,100,1088
18090,100,1086
18091,98,1094
18092,100,1088
18093,98,1100
18094,98,1086
18095,98,1096
18096,100,1096
18097,98,1096
18098,102,1092
18099,100,1086
18100,98,1616
18101,100,1080
18102,100,1090
18103,98,1100
18104,100,1090
18105,100,1084
18106,98,1098
18107,98,1090
18108,100,1084
18109,98,1090
18110,100,1086
18111,102,1086
18112,98,1082
18113,98,1092
18114,100,1086
18115,100,1092
18116,96,1082
18117,98,1094
18118,98,1084
18119,102,1086
18120,98,1094
18121,98,1096
18122,96,1630
18123,98,1092
18124,98,1090
18125,98,1080
18126,98,1086
18127,100,1086
18128,98,1092
18129,98,1092
18130,100,1084
18131,98,1096
18132,96,1086
18133,98,1096
18134,98,1094
18135,100,1098
18136,98,1086
18137,100,1098
18138,98,1098
18139,100,1086
18140,100,1092
18141,98,1094
18142,98,1096
18143,98,1086
18144,98,1536
18145,98,1082
18146,98,1088
18147,98,1080
18148,100,1096
18149,100,1090
18150,100,1086
18151,98,1082
18152,98,1080
18153,100,1086
18154,100,1090
18155,100,1088
18156,98,1094
18157,98,1084
18158,100,1080
18159,98,1086
18160,100,1086
18161,100,1080
18162,100,1084
18163,100,1088
18164,100,1088
18165,100,1086
18166,98,1620
18167,100,1102
18168,98,1086
18169,100,1092
18170,96,1092
18171,102,1088
18172,98,1086
18173,98,1098
18174,100,1094
18175,100,1086
18176,98,1086
18177,100,1096
18178,98,1086
18179,100,1098
18180,100,1092
18181,98,1098
18182,100,1086
18183,100,1092
18184,100,1084
18185,100,1090
18186,102,1092
18187,100,1084
18188,100,1552
18189,98,1086
18190,100,1100
18191,96,1088
18192,100,1092
18193,100,1084
18194,98,1082
18195,98,1092
18196,100,1088
18197,100,1084
18198,100,1094
18199,98,1102
18200,100,1086
18201,98,1092
18202,100,1096
18203,98,1086
18204,100,1080
18205,98,1090
18206,100,1098
18207,96,1086
18208,102,1086
18209,102,1088
18210,100,1642
18211,98,1086
18212,98,1088
18213,98,980
18214,100,1084
18215,100,1086
18216,100,1092
18217,96,1098
18218,100,1088
18219,98,1040
18220,98,1088
18221,100,1090
18222,96,1080
18223,98,1086
18224,100,1092
18225,100,1092
18226,98,1084
18227,98,1086
18228,98,1086
18229,98,1094
18230,100,1086
18231,100,1094
18232,100,1090
18233,100,1570
18234,98,1082
18235,98,1096
18236,100,1082
18237,100,1084
18238,100,1092
18239,100,1088
18240,100,1088
18241,100,1086
18242,100,1098
18243,98,1086
18244,98,1086
18245,98,1092
18246,98,1086
18247,100,1086
18248,100,1096
18249,98,1094
18250,100,1082
18251,100,1084
18252,96,1088
18253,98,1086
18254,100,1080
18255,100,1090
18256,100,1596
18257,98,1088
18258,100,1082
18259,98,1092
18260,100,1086
18261,100,1090
18262,98,1082
18263,100,1098
18264,98,1080
18265,100,1090
18266,98,1088
18267,98,1088
18268,100,1086
18269,98,1092
18270,102,1096
18271,98,1098
18272,100,1090
18273,102,1088
18274,98,1088
18275,100,1090
18276,98,1084
18277,100,1086
18278,96,1572
18279,102,1084
18280,98,1086
18281,100,1088
18282,102,1098
18283,98,1090
18284,102,1096
18285,100,1088
18286,100,1092
18287,100,1096
18288,98,1086
18289,98,1086
18290,96,1092
18291,98,1102
18292,98,1088
18293,100,1088
18294,100,1086
18295,96,1092
18296,94,1092
18297,100,1092
18298,100,1088
18299,100,1092
18300,98,1086
18301,100,1546
18302,98,1092
18303,98,1092
18304,100,1086
18305,100,1086
18306,98,1098
18307,102,1092
18308,100,1088
18309,100,1092
18310,100,1090
18311,100,1088
18312,102,996
18313,98,1094
18314,100,1086
18315,98,1090
18316,102,1092
18317,100,1086
18318,98,1082
18319,98,1090
18320,100,1088
18321,100,1098
18322,98,1084
18323,104,1088
18324,98,1534
18325,98,1084
18326,98,1090
18327,100,1102
18328,100,1082
18329,100,1080
18330,98,1088
18331,100,1086
18332,102,1082
18333,98,1088
18334,100,1094
18335,100,1086
18336,100,1088
18337,100,1086
18338,100,1086
18339,100,1088
18340,102,1088
18341,100,1096
18342,98,1086
18343,100,1092
18344,100,1096
18345,98,1086
18346,98,1618
18347,100,1090
18348,102,1094
18349,98,1084
18350,100,1084
18351,98,1092
18352,98,1086
18353,98,1080
18354,100,1082
18355,98,1084
18356,98,1092
18357,98,1084
18358,96,1082
18359,102,1090
18360,100,1098
18361,98,1086
18362,100,1092
18363,98,1092
18364,100,1088
18365,100,1094
18366,100,1086
18367,100,1092
18368,98,1574
18369,100,1086
18370,100,1088
18371,96,1090
18372,98,1086
18373,100,1096
18374,100,1086
18375,96,1098
18376,100,1096
18377,100,1096
18378,100,1086
18379,98,1086
18380,96,1080
18381,98,1098
18382,100,1090
18383,98,1092
18384,100,1090
18385,98,1086
18386,98,1088
18387,98,1088
18388,98,1088
18389,98,1090
18390,100,1520
18391,98,1094
18392,100,1090
18393,98,1096
18394,102,1090
18395,96,1086
18396,100,1086
18397,100,1088
18398,98,1630
18399,98,1088
18400,100,1100
18401,98,1080
18402,100,1082
18403,98,1078
18404,102,1086
18405,102,1084
18406,100,1098
18407,98,1088
18408,98,1090
18409,102,1086
18410,102,1084
18411,94,1086
18412,100,1096
18413,96,1092
18414,100,1098
18415,100,1086
18416,102,1090
18417,98,1096
18418,98,1098
18419,102,1092
18420,98,1566
18421,100,1086
18422,102,1086
18423,100,1098
18424,98,1098
18425,98,1088
18426,98,1094
18427,100,1086
18428,100,1088
18429,100,1084
18430,98,1092
18431,102,1096
18432,100,1086
18433,102,1092
18434,100,1092
18435,98,1090
18436,100,1090
18437,100,1096
18438,100,1098
18439,100,1090
18440,98,1096
18441,98,1092
18442,98,1556
18443,98,1086
18444,98,1092
18445,102,1098
18446,100,1092
18447,98,1094
18448,100,1088
18449,98,1088
18450,98,1098
18451,100,1080
18452,102,1096
18453,98,1082
18454,102,1086
18455,98,1086
18456,98,1088
18457,102,1086
18458,102,1084
18459,98,1092
18460,100,2096
18461,100,1200
18462,100,1086
18463,96,1092
18464,102,1094
18465,100,1092
18466,100,1082
18467,102,1094
18468,100,1094
18469,102,1084
18470,100,1094
18471,100,1090
18472,100,1098
18473,98,1084
18474,98,1088
18475,96,1100
18476,102,1090
18477,100,1110
18478,100,1096
18479,100,1088
18480,98,1090
18481,98,1100
18482,102,1086
18483,100,1574
18484,98,1090
18485,98,1092
18486,98,1082
18487,98,1088
18488,98,1092
18489,100,1082
18490,100,1084
18491,98,1086
18492,98,1092
18493,100,1096
18494,102,1096
18495,100,1090
18496,98,1092
18497,98,1080
18498,100,1096
18499,100,1092
18500,100,1092
18501,100,1084
18502,96,1094
18503,102,1088
18504,98,1092
18505,100,1576
18506,100,1092
18507,100,1090
18508,100,1086
18509,98,1086
18510,98,1088
18511,98,1098
18512,98,1084
18513,100,1090
18514,100,1092
18515,102,1092
18516,100,1090
18517,98,1088
18518,102,1092
18519,98,1086
18520,100,1086
18521,98,1088
18522,98,1086
18523,98,1090
18524,104,1100
18525,100,1094
18526,98,1092
18527,100,1614
18528,98,1086
18529,102,1088
18530,108,1094
18531,98,1086
18532,98,1088
18533,96,1084
18534,98,1084
18535,100,1088
18536,102,1084
18537,98,1092
18538,98,1098
18539,98,1080
18540,100,1092
18541,102,1084
18542,102,1104
18543,100,1086
18544,100,1084
18545,102,1082
18546,100,1100
18547,98,1086
18548,102,1090
18549,98,1582
18550,98,1092
18551,98,1086
18552,98,1084
18553,98,1086
18554,102,1096
18555,100,1088
18556,98,1102
18557,100,1090
18558,98,1080
18559,98,1084
18560,100,1090
18561,98,1086
18562,98,1088
18563,102,1098
18564,98,1092
18565,98,1086
18566,98,1090
18567,100,1092
18568,100,1612
18569,98,1090
18570,100,1086
18571,102,1088
18572,102,1630
18573,148,1088
18574,146,1130
18575,102,1138
18576,150,1132
18577,150,1094
18578,102,1086
18579,98,1082
18580,100,1094
18581,100,1096
18582,98,1572
18583,104,1096
18584,98,1102
18585,100,1096
18586,100,1088
18587,98,1096
18588,100,1086
18589,96,1082
18590,98,1086
18591,100,1092
18592,100,1086
18593,98,1086
18594,100,1086
18595,102,1088
18596,98,1082
18597,98,1086
18598,100,1092
18599,100,1098
18600,98,1092
18601,100,1092
18602,98,1096
18603,94,1092
18604,100,1568
18605,98,1096
18606,98,1092
18607,100,1080
18608,98,1092
18609,100,1086
18610,100,1082
18611,100,1096
18612,98,1090
18613,100,1092
18614,100,1086
18615,98,1092
18616,98,1092
18617,100,1098
18618,100,1096
18619,98,1098
18620,98,1088
18621,100,1094
18622,100,1090
18623,98,1090
18624,100,1090
18625,100,1092
